start;end;Project;Country;Watershed;siteID;W1stvex;W2stvex;status;landuse;type.protection;National.Park;Other.Park.or.general.Reservee.gregional;Natura.2000;Ramsar;Type.of.water.body;Sediment.type;Capture.your.location;latitude;longitude;altitude;precision;Sampling.Time;Sampling.Date;Water.TemperatureC;pH;SPC;Cond;O2%;dO2;Turbidity;Turbidity.Units;leafsp;Quercusoak;Piceaspruce;Acermaple;Ulmuselm;Fagusbeech;Betulabirch;Populuspoplar;Salixwillow;Fraxinusash;Pinuspine;Otherdefine.in.comments.at.end;Additional.field.notes.or.comments;id;uuid;submissiontime;validationstatus;notes;status.1;submittedby;version;tags;index
2023-11-10T09:24:51.893+01:00;2024-05-31T16:27:45.597+02:00;FUNACTION;Switzerland;Engadin (EG);EN22T1;1550;NA;Protected area;Agriculture-animal;Other Park or general Reserve (e.g. regional);0;1;0;0;Stream or river (lotic);rock (typically larger than adult fist);46.7517 10.23666 1632 4.1;46.7517;10.23666;1632;4.1;11:45:00.000+01:00;2023-10-24;5.8;8.38;NA;225;98.9;10.07;NA;;Salix (willow) Other (define in comments at end);0;0;0;0;0;0;0;1;0;0;1;protection: biosphere reserve; sediment type: rock, gravel; leaf litter: Larix; observations: strong rain two days before sampling;286402457;fa5a923b-f404-4e42-8e26-dfcbfe451359;2023-11-10T08:34:02;;NA;submitted_via_web;drmujalli;v5CxJWaLSUmsdhg44TWR9i;NA;131
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-10T09:34:01.298+01:00;2024-05-31T16:29:52.661+02:00;FUNACTION;Switzerland;Engadin (EG);EN23T1;1900;NA;Protected area;;Other Park or general Reserve (e.g. regional);0;1;0;0;Lake or pond (lentic);silt or mud;46.77614 10.27818 1543 4.6;46.77614;10.27818;1543;4.6;17:25:00.000+01:00;2023-10-24;8.5;8.01;NA;393;NA;NA;NA;;Other (define in comments at end);0;0;0;0;0;0;0;0;0;0;1;leaf litter: macrophytes, grasses; observations: O2 probe did not work, DO(%) 80-90%;286403957;a59ea889-41b5-48f9-8022-b72ec83c25de;2023-11-10T08:41:12;;NA;submitted_via_web;drmujalli;v5CxJWaLSUmsdhg44TWR9i;NA;132
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-10T09:41:09.645+01:00;2024-05-31T16:31:51.830+02:00;FUNACTION;Switzerland;Engadin (EG);EN24T1;1350;NA;Non-protected area;Agriculture-animal;;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);46.7895 10.21194 1570 4.1;46.7895;10.21194;1570;4.1;10:20:00.000+01:00;2023-10-24;6.7;8.3;NA;304;99.8;10.08;NA;;Salix (willow) Other (define in comments at end);0;0;0;0;0;0;0;1;0;0;1;sediment type: gravel, rock; leaf litter: Alnus viridis, Larix; observations: strong rain two days before sampling;286405087;1b569b27-39e9-4164-abfb-bb47ade39839;2023-11-10T08:46:10;;NA;submitted_via_web;drmujalli;v5CxJWaLSUmsdhg44TWR9i;NA;133
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-10T09:46:08.520+01:00;2024-05-31T16:33:55.603+02:00;FUNACTION;Switzerland;Engadin (EG);EN25T1;1000;NA;Non-protected area;Agriculture-animal;;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);46.81893 10.36523 1105 4.1;46.81893;10.36523;1105;4.1;13:35:00.000+01:00;2023-10-25;8.7;8.26;NA;246;99;10.04;NA;;Populus (poplar) Salix (willow) Other (define in comments at end);0;0;0;0;0;0;1;1;0;0;1;land use: agriculture-plant-animal, urban; sediment type: rock, gravel; leaf litter: Alnus viridis; observations: slightly flooded, rain events in the previous days;286407690;c8d747d2-e5b9-4bb1-82df-dac21fac10f9;2023-11-10T08:57:29;;NA;submitted_via_web;drmujalli;v5CxJWaLSUmsdhg44TWR9i;NA;134
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-10T09:57:27.764+01:00;2024-05-31T16:35:48.701+02:00;FUNACTION;Switzerland;Engadin (EG);EN26T1;2100;NA;Protected area;;Other Park or general Reserve (e.g. regional);0;1;0;0;Stream or river (lotic);rock (typically larger than adult fist);46.83045 10.41113 1170 5;46.83045;10.41113;1170;5;15:45:00.000+01:00;2023-10-24;8.2;8.41;NA;243;99;NA;NA;;Salix (willow) Other (define in comments at end);0;0;0;0;0;0;0;1;0;0;1;sediment type: gravel, rock; observations: O2 probe not working; leaf litter: Alnus viridis;286433679;1a8c87b9-c8b2-4c5c-ac5a-006bd52629ea;2023-11-10T10:42:36;;NA;submitted_via_web;drmujalli;v5CxJWaLSUmsdhg44TWR9i;NA;135
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-10T11:42:32.717+01:00;2024-05-31T16:37:42.437+02:00;FUNACTION;Switzerland;Engadin (EG);EN28T1;2500;NA;Non-protected area;Agriculture-animal;;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);46.86931 10.43571 1168 4;46.86931;10.43571;1168;4;11:40:00.000+01:00;2023-10-25;7.6;8.79;NA;286;99.3;10.25;NA;;Salix (willow) Other (define in comments at end);0;0;0;0;0;0;0;1;0;0;1;sediment type: gravel, rock; observations: verify coordinates; leaf litter: Alnus virilis;286436509;11343a02-06d8-47c8-b3c2-e4bd920fef23;2023-11-10T10:51:45;;NA;submitted_via_web;drmujalli;v5CxJWaLSUmsdhg44TWR9i;NA;136
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-10T11:51:44.373+01:00;2024-05-31T16:39:32.359+02:00;FUNACTION;Switzerland;Engadin (EG);EN29T1;1000;NA;Non-protected area;Agriculture-plant;;NA;NA;NA;NA;Stream or river (lotic);sand;46.87316 10.45648 1038 4.6;46.87316;10.45648;1038;4.6;10:35:00.000+01:00;2023-10-25;7.6;8.26;NA;256;98.6;10.36;NA;;Betula (birch) Salix (willow) Other (define in comments at end);0;0;0;0;0;1;0;1;0;0;1;land use: agriculture-plant, leisure; sediment type: sand, rock; leaf litter: Alnus viridis; observations: slightly flooded, rain in previous days;286438040;6c1370ab-ffec-483c-aa41-fe3b64fbafb9;2023-11-10T10:56:38;;NA;submitted_via_web;drmujalli;v5CxJWaLSUmsdhg44TWR9i;NA;137
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-10T11:56:34.990+01:00;2024-05-31T16:41:22.134+02:00;FUNACTION;Switzerland;Engadin (EG);EN31T1;700;NA;Non-protected area;Agriculture-animal;;NA;NA;NA;NA;Lake or pond (lentic);silt or mud;46.57463 9.920188 0 4.6;46.57463;9.920188;0;4.6;11:55:00.000+01:00;2023-10-19;7.1;7.93;NA;88.3;106.8;10.47;NA;;Salix (willow) Other (define in comments at end);0;0;0;0;0;0;0;1;0;0;1;land use: low-intensity agriculture-animal; leaf litter: Reeds;286440046;d4a92d11-1494-4fe6-9175-d7773d55ed09;2023-11-10T11:03:08;;NA;submitted_via_web;drmujalli;v5CxJWaLSUmsdhg44TWR9i;NA;138
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-10T12:03:07.324+01:00;2024-05-31T16:43:25.087+02:00;FUNACTION;Switzerland;Engadin (EG);EN32T1;800;NA;;Agriculture-animal;;NA;NA;NA;NA;Stream or river (lotic);sand;46.55251 9.902566 0 4.7;46.55251;9.902566;0;4.7;14:25:00.000+01:00;2023-10-19;9.1;8.41;NA;180.3;97;9.06;NA;;Salix (willow) Other (define in comments at end);0;0;0;0;0;0;0;1;0;0;1;sediment type: sand, gravel; protection: to verify; leaf litter: macrophytes, grasses;286441343;52d74d62-3623-4b42-8a28-837e928a8b49;2023-11-10T11:08:25;;NA;submitted_via_web;drmujalli;v5CxJWaLSUmsdhg44TWR9i;NA;139
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-10T12:08:23.383+01:00;2024-05-31T16:47:36.344+02:00;FUNACTION;Switzerland;Engadin (EG);EN34T1;2150;NA;Non-protected area;Agriculture-animal;;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);46.76313 10.13315 0 4.1;46.76313;10.13315;0;4.1;08:20:00.000+01:00;2023-10-25;3.6;7.53;NA;753;100.2;10.69;NA;;Other (define in comments at end);0;0;0;0;0;0;0;0;0;0;1;sediment type: gravel, rock; leaf litter: Alnus viridis, Sorbus aucuparia;286474588;40608272-d5a9-462f-b2a1-257f32a2c71b;2023-11-10T13:08:09;;NA;submitted_via_web;drmujalli;v5CxJWaLSUmsdhg44TWR9i;NA;140
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-10T14:08:07.762+01:00;2024-05-31T16:45:29.217+02:00;FUNACTION;Switzerland;Engadin (EG);EN33T1;2500;NA;Protected area;;National Park;1;0;0;0;Stream or river (lotic);silt or mud;46.72333 10.31306 0 4.8;46.72333;10.31306;0;4.8;13:50:00.000+01:00;2023-10-24;4.9;8.13;NA;463;90;NA;NA;;Pinus (pine) Other (define in comments at end);0;0;0;0;0;0;0;0;0;1;1;sediment type: sand, silt/mud; leaf litter: Larix, wood, branches, needle; observations: relatively well oxygenated (O2 probe not working?);286476936;52c646ba-5846-4d7c-9444-785e8051df50;2023-11-10T13:15:58;;NA;submitted_via_web;drmujalli;v5CxJWaLSUmsdhg44TWR9i;NA;141
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-09T18:38:06.386+01:00;2023-11-13T09:01:52.067+01:00;FUNACTION;Sweden;Lulealven (KU);LU21T1;1080;970;;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);sand;66.73715 19.46241 0 0;66.73715;19.46241;0;0;15:50:00.000+01:00;2023-10-12;0.3;5;24;12.6;86.5;12.55;-0.5;FNU;Betula (birch) Other (define in comments at end);0;0;0;0;0;1;0;0;0;0;1;litter other = unknown understory plant. very brown water, very deep.;287027082;616913bb-e93f-4715-b706-09089c6ee8ef;2023-11-13T08:01:55;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;142
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-13T09:01:52.085+01:00;2023-11-13T09:19:39.458+01:00;FUNACTION;Sweden;Lulealven (KU);LU22T1;215;200;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);silt or mud;66.03139 20.99692 0 0;66.03139;20.99692;0;0;10:33:00.000+01:00;2023-10-13;1.4;5;22;12.1;97.1;13.65;7.9;FNU;Betula (birch) Other (define in comments at end);0;0;0;0;0;1;0;0;0;0;1;other litter = understory bush. Sediment was also sand.;287031332;bc7c7bb2-e39c-4086-b4be-673335e54fe6;2023-11-13T08:19:40;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;143
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-13T09:19:39.483+01:00;2023-11-13T10:41:16.124+01:00;FUNACTION;Sweden;Lulealven (KU);LU23T1;427;433;;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);66.02287 21.02592 0 0;66.02287;21.02592;0;0;13:11:00.000+01:00;2023-10-13;1.1;5;19.7;10.7;97.6;13.82;2.5;FNU;Betula (birch) Other (define in comments at end);0;0;0;0;0;1;0;0;0;0;1;litter other = understory plant unknown.;287053968;4a3afa83-831f-41e9-9b95-903c9aa5bfc3;2023-11-13T09:41:19;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;144
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-13T10:41:16.145+01:00;2023-11-13T11:20:50.104+01:00;FUNACTION;Sweden;Lulealven (KU);LU24T1;625;668;;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Estuarine (brackish);sand;65.55291 22.3414 0 0;65.55291;22.3414;0;0;09:41:00.000+01:00;2023-10-15;4.9;5.5;3137;1931;95.4;12.09;9.6;FNU;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Sampled from within a small non-protected area within a much larger protected area due to limited access in the protected areas. Protected-adjacent.;287066387;ea30026c-8461-4fce-b475-19c2b2cabcdf;2023-11-13T10:21:01;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;145
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-13T11:20:50.125+01:00;2023-11-13T11:26:09.538+01:00;FUNACTION;Sweden;Lulealven (KU);LU25T1;50;65;;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);65.6498 21.97333 0 0;65.6498;21.97333;0;0;11:16:00.000+01:00;2023-10-15;2.5;5;122.4;69.8;83.1;11.33;20;FNU;Betula (birch);0;0;0;0;0;1;0;0;0;0;0;Stream at bike bridge.;287068189;f1397fd9-8a79-4c4f-9a8d-7d68c20b2634;2023-11-13T10:26:11;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;146
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-13T11:26:09.558+01:00;2023-11-13T11:32:16.743+01:00;FUNACTION;Sweden;Lulealven (KU);LU26T1;207;187;;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);sand;65.64492 21.9495 0 0;65.64492;21.9495;0;0;12:36:00.000+01:00;2023-10-15;3.7;5;34.2;20.3;95.6;12.62;10.5;FNU;Other (define in comments at end);0;0;0;0;0;0;0;0;0;0;1;litter = possibly alder. In a "bay" off main flow. Forest is urban adjacent.;287070294;df346cbb-0869-4500-9967-a19c5e746411;2023-11-13T10:32:19;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;147
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-13T11:32:16.761+01:00;2023-11-13T11:41:43.163+01:00;FUNACTION;Sweden;Lulealven (KU);LU27T1;436;460;;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Estuarine (brackish);sand;65.54002 22.17805 0 0;65.54002;22.17805;0;0;16:09:00.000+01:00;2023-10-15;4.6;5;160.1;97.6;98.3;12.69;1.4;FNU;Other (define in comments at end);0;0;0;0;0;0;0;0;0;0;1;litter = marsh grass. Site was hoped to be brackish, but apparently is not. Is boundry where Stora Lulälven meets the baltic. Swedish name is "bay" Gråslälfjärden;287073102;eb1f3fc1-3469-4a48-8b33-b41bca429ec2;2023-11-13T10:41:45;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;148
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-13T11:41:43.180+01:00;2023-11-13T11:59:10.236+01:00;FUNACTION;Sweden;Lulealven (KU);LU28T1;63;76;;Urban-residential;;NA;NA;NA;NA;;silt or mud;65.57833 22.10098 0 0;65.57833;22.10098;0;0;08:40:00.000+01:00;2023-10-16;3.9;5.5;157.1;93.6;4.1;0.54;17.4;FNU;Betula (birch) Other (define in comments at end);0;0;0;0;0;1;0;0;0;0;1;other litter = grasses. Constructed storm water pond.;287079654;421b0da5-12ac-4f9d-9846-7f70077c1899;2023-11-13T10:59:21;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;149
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-13T11:59:10.256+01:00;2023-11-13T12:07:44.587+01:00;FUNACTION;Sweden;Lulealven (KU);LU29T1;556;551;;Urban/Industrial;;NA;NA;NA;NA;Lake or pond (lentic);silt or mud;65.60604 22.13075 0 0;65.60604;22.13075;0;0;09:46:00.000+01:00;2023-10-16;3.3;5.5;197.6;115.8;82.2;10.95;1.4;FNU;Betula (birch) Other (define in comments at end);0;0;0;0;0;1;0;0;0;0;1;other litter = understory shrub. Site some way to the right after Scandic hotel.;287082962;48540998-5185-406f-b141-ae286669d058;2023-11-13T11:07:46;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;150
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-13T12:07:44.605+01:00;2023-11-13T12:16:42.859+01:00;FUNACTION;Sweden;Lulealven (KU);LU30T1;600;600;;Urban-residential;;NA;NA;NA;NA;Lake or pond (lentic);sand;65.59778 22.17351 0 0;65.59778;22.17351;0;0;10:58:00.000+01:00;2023-10-16;2.6;5;180.7;103.2;93.5;12.73;37.4;FNU;Betula (birch) Other (define in comments at end);0;0;0;0;0;1;0;0;0;0;1;other litter = marsh grass. Failed to record exact volumes. Was between 10 and 11 syringes (60ml each) so 600 ml is approximate.;287085870;c51e07b2-bc60-4a36-8cb4-63d044766893;2023-11-13T11:16:45;;NA;submitted_via_web;jand_bio;v5CxJWaLSUmsdhg44TWR9i;NA;151
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-20T11:21:15.217+01:00;2023-11-20T13:27:35.225+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE1T1;1200;1200;Protected area;;Natura 2000;0;0;1;0;Lake or pond (lentic);;53.49557350399161 13.18356358583608 0 0;53.4955735039916;13.1835635858361;0;0;10:40:00.000+01:00;2023-11-09;10.3;8.24;467;NA;83.9;9.3;NA;;Ulmus (elm) Salix (willow);0;0;0;1;0;0;0;1;0;0;0;;289043946;0472c0e9-ae85-49e6-9003-95de4cf71ebe;2023-11-20T12:27:50;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;152
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-20T13:27:35.277+01:00;2023-11-20T13:47:22.482+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE2T1;600;600;Protected area;;National Park Natura 2000;1;0;1;0;Lake or pond (lentic);;53.453782115775 13.1421885616171 0 0;53.453782115775;13.1421885616171;0;0;11:40:00.000+01:00;2023-11-09;8.6;8.45;574;NA;86.1;9.96;NA;;Other (define in comments at end);0;0;0;0;0;0;0;0;0;0;1;Alnus, Platanus, Tilia;289046193;e3c0e90f-8d5a-4d9b-80ef-756b17e63a8c;2023-11-20T12:35:28;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;153
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-20T13:35:25.838+01:00;2023-11-20T13:47:51.659+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE3T1;750;750;Protected area;;Natura 2000;0;0;1;0;Stream or river (lotic);;53.429953 12.941567 0 0;53.429953;12.941567;0;0;13:15:00.000+01:00;2023-11-09;8.1;7.39;505;NA;2.4;0.27;NA;;Salix (willow) Other (define in comments at end);0;0;0;0;0;0;0;1;0;0;1;Alnus;289048952;0f878e1c-8282-4085-b9c2-2a9cbb1af079;2023-11-20T12:43:56;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;154
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-20T13:43:53.147+01:00;2023-11-20T13:53:33.427+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE4T1;1000;1000;Protected area;;National Park Natura 2000;1;0;1;0;Stream or river (lotic);;53.07756623 12.90450051 0 0;53.07756623;12.90450051;0;0;10:20:00.000+01:00;2023-11-10;9;7.9;392;NA;63.1;7.21;NA;;Quercus (oak) Acer (maple) Fagus (beech) Betula (birch) Other (define in comments at end);1;0;1;0;1;1;0;0;0;0;1;Alnus;289052239;3f4fcab4-0f7a-41b7-9840-e756a671790b;2023-11-20T12:53:36;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;155
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-20T13:53:33.480+01:00;2023-11-20T14:01:13.756+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE5T1;1300;1300;Protected area;;National Park Natura 2000;1;0;1;0;Stream or river (lotic);;53.1046921 13.05962457 0 0;53.1046921;13.05962457;0;0;00:00:00.000+01:00;2023-11-10;9.6;7.58;577;NA;46;5.16;NA;;Other (define in comments at end);0;0;0;0;0;0;0;0;0;0;1;Alnus;289055018;312934d1-6008-4f05-ba26-709ce9dda74d;2023-11-20T13:01:17;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;156
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-20T14:01:13.812+01:00;2023-11-20T14:05:16.298+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE6T1;1200;1200;Protected area;;National Park Natura 2000;1;0;1;0;Stream or river (lotic);;53.1205189 13.1439195 0 0;53.1205189;13.1439195;0;0;11:20:00.000+01:00;2023-11-10;7.2;7.7;492;NA;45.3;5.39;NA;;Fagus (beech);0;0;0;0;1;0;0;0;0;0;0;Alnus;289056337;c8800c62-e2bc-4dd2-8a51-5d1e6e4e9c1e;2023-11-20T13:05:20;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;157
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-20T14:05:16.365+01:00;2023-11-20T14:10:03.992+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE7T1;1200;1200;Protected area;;National Park Natura 2000;1;0;1;0;Lake or pond (lentic);;53.141704 13.029473 0 0;53.141704;13.029473;0;0;18:00:00.000+01:00;2023-11-15;9.6;8.37;274;NA;83.9;9.52;NA;;Acer (maple) Fagus (beech);0;0;1;0;1;0;0;0;0;0;0;;289058169;238538c1-6a4e-4185-ad06-608f73dfee64;2023-11-20T13:10:05;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;158
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2023-11-20T14:10:04.047+01:00;2023-11-20T14:13:35.976+01:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE8T1;750;750;Protected area;;National Park;1;0;0;0;Lake or pond (lentic);;53.142914 12.983153 0 0;53.142914;12.983153;0;0;11:20:00.000+01:00;2023-11-17;8.6;8.21;256;NA;82.3;9.59;NA;;Fagus (beech);0;0;0;0;1;0;0;0;0;0;0;Alnus;289059761;e8134878-721c-4f80-b885-6720440577db;2023-11-20T13:14:38;;NA;submitted_via_web;alicerttr;v5CxJWaLSUmsdhg44TWR9i;NA;159
